Customer_ID,Age,Gender,Marital_Status,Account_Balance,Credit_Score,Tenure_Years,Num_Products,Has_Credit_Card,Is_Active_Member,Estimated_Salary,Num_Bank_Visits,Digital_Usage_Score,Customer_Segment,Churn
CUST00272,22,Male,Divorced,6152.54,682.0,25,3,1,1,47922.71,17,0.74,Mass Market,1
CUST00273,69,Male,Single,88540.27,521.0,28,3,0,1,54885.25,12,0.89,Mass Market,0
CUST00274,51,Female,Widowed,86404.84,406.0,14,3,0,1,86419.24,12,0.36,Private Banking,1
CUST00275,23,Male,Married,44888.71,496.0,6,2,1,0,63621.26,0,0.48,Affluent,1
CUST00276,39,Male,Single,59000.44,393.0,3,4,1,0,79151.53,3,0.93,Private Banking,1
CUST00277,28,Male,Divorced,97631.75,358.0,11,3,1,1,41644.94,3,0.46,Mass Market,1
CUST00278,65,Female,Single,53698.13,799.0,0,2,1,1,62474.73,17,0.67,Mass Market,1
CUST00279,33,Male,Divorced,90626.86,849.0,16,1,0,1,29141.16,17,0.7,Affluent,0
CUST00280,50,Male,Single,9220.84,390.0,3,4,1,1,135662.34,17,0.84,Mass Market,1
CUST00281,26,Female,Widowed,19914.14,330.0,3,4,0,1,45837.82,14,0.98,Mass Market,1
CUST00282,23,Male,Married,44634.74,481.0,21,2,1,0,118397.02,17,0.33,Affluent,1
CUST00283,33,Male,Widowed,58890.92,554.0,22,2,0,1,65441.73,14,0.25,Affluent,1
CUST00284,46,Female,Widowed,81806.56,413.0,24,1,1,0,81671.65,16,0.08,Affluent,1
CUST00285,20,Male,Divorced,98837.95,466.0,8,1,1,1,57863.94,4,0.86,Affluent,1
CUST00286,37,Male,Divorced,39496.3,410.0,25,1,0,1,110537.37,10,0.29,Mass Market,1
CUST00287,53,Male,Divorced,5694.15,726.0,27,4,1,0,129791.03,15,0.05,Affluent,0
CUST00288,36,Male,Widowed,80315.98,692.0,27,4,1,1,57215.12,19,0.87,Affluent,0
CUST00289,43,Male,Single,60833.69,649.0,20,3,1,1,51488.29,1,0.51,Mass Market,1
CUST00290,20,Female,Single,20655.74,513.0,9,3,1,0,108587.23,16,0.84,Affluent,1
CUST00291,36,Female,Widowed,49988.02,800.0,26,3,0,0,45369.9,0,0.55,Mass Market,1
CUST00292,37,Female,Widowed,74488.71,833.0,18,4,0,1,103179.17,17,0.31,Affluent,0
CUST00293,49,Female,Married,77270.77,396.0,18,1,1,0,32275.65,16,0.13,Affluent,1
CUST00294,24,Male,Divorced,50462.22,423.0,14,3,0,1,100617.83,17,0.44,Private Banking,1
CUST00295,69,Male,Divorced,31216.24,589.0,21,1,1,0,86742.88,18,0.03,Mass Market,1
CUST00296,58,Male,Widowed,97400.52,350.0,16,1,0,1,34807.74,4,0.6,Affluent,1
CUST00297,50,Male,Widowed,66672.9,540.0,6,1,0,0,104383.47,12,0.43,Private Banking,1
CUST00298,57,Male,Single,41415.51,620.0,2,3,0,1,78052.43,5,0.14,Private Banking,1
CUST00299,56,Female,Widowed,28765.86,587.0,4,3,1,0,48224.96,12,0.53,Mass Market,1
CUST00300,35,Female,Single,73379.2,482.0,15,1,0,0,65939.94,17,0.8,Private Banking,1
CUST00301,57,Male,Widowed,24976.16,598.0,22,3,0,1,83973.27,3,0.97,Mass Market,0
CUST00302,18,Male,Married,17999.29,827.0,6,2,1,1,31902.05,8,0.53,Private Banking,1
CUST00303,28,Male,Married,53453.56,413.0,15,3,0,1,144489.23,2,0.13,Mass Market,1
CUST00304,45,Female,Single,29708.75,660.0,8,1,1,0,106523.08,7,0.81,Affluent,0
CUST00305,74,Male,Divorced,63261.61,324.0,0,1,0,1,33329.55,12,0.7,Mass Market,1
CUST00306,42,Male,Married,12675.93,337.0,2,4,1,1,126972.08,10,0.95,Private Banking,1
CUST00307,67,Male,Single,65839.17,604.0,24,4,0,0,61932.14,9,0.54,Mass Market,1
CUST00308,40,Female,Widowed,29046.36,358.0,7,1,1,0,97583.94,10,0.36,Affluent,1
CUST00309,48,Male,Widowed,1024.05,312.0,17,2,0,1,56028.57,2,0.96,Affluent,0
CUST00310,47,Female,Single,13566.67,394.0,23,4,0,1,115342.77,13,0.54,Private Banking,0
CUST00311,59,Female,Divorced,93427.92,611.0,23,1,1,0,113991.17,13,0.02,Private Banking,0
CUST00312,52,Female,Single,86868.11,687.0,17,4,0,0,91765.65,18,0.47,Private Banking,1
CUST00313,24,Female,Single,24127.29,411.0,23,4,0,1,51320.33,3,0.0,Affluent,0
CUST00314,33,Female,Married,78058.82,668.0,18,1,1,0,52981.49,0,0.74,Affluent,1
CUST00315,43,Female,Single,61248.59,400.0,6,3,1,0,69772.16,1,0.57,Private Banking,1
CUST00316,65,Male,Single,97119.57,637.0,28,2,0,1,38851.58,5,0.11,Affluent,1
CUST00317,74,Male,Widowed,37986.96,527.0,24,3,1,1,63895.24,12,0.81,Affluent,0
CUST00318,69,Male,Married,68464.6,660.0,19,1,0,1,108966.1,13,0.54,Private Banking,1
CUST00319,66,Female,Widowed,7290.04,847.0,26,1,1,0,128009.89,0,0.11,Affluent,1
CUST00320,19,Male,Widowed,40228.49,816.0,5,2,1,1,63235.7,7,0.16,Private Banking,1
CUST00321,18,Female,Divorced,96417.95,302.0,24,1,1,0,50366.73,17,0.82,Affluent,0
CUST00322,65,Female,Divorced,54359.11,787.0,26,4,1,0,128243.54,13,0.36,Mass Market,0
CUST00323,29,Female,Married,29500.07,337.0,10,2,0,0,135791.52,1,0.82,Mass Market,1
CUST00324,22,Male,Married,12906.83,824.0,4,3,1,0,73302.8,11,0.07,Affluent,1
CUST00325,54,Female,Divorced,70649.31,455.0,11,2,0,1,23497.54,0,0.24,Affluent,1
CUST00326,49,Female,Divorced,64840.75,510.0,0,3,0,0,110345.01,14,0.76,Mass Market,1
CUST00327,72,Male,Divorced,38019.93,350.0,18,1,0,1,121924.32,10,0.64,Private Banking,0
CUST00328,26,Male,Divorced,95143.19,362.0,10,3,0,0,22343.15,17,0.31,Private Banking,1
CUST00329,58,Female,Divorced,3198.08,700.0,14,3,0,0,97354.01,16,0.94,Mass Market,1
CUST00330,52,Female,Widowed,31068.66,819.0,24,3,1,1,96487.94,2,0.21,Private Banking,0
CUST00331,36,Male,Married,92185.88,636.0,15,2,1,1,69232.03,14,0.85,Private Banking,0
CUST00332,65,Male,Widowed,32772.61,694.0,2,4,0,1,117469.75,12,0.7,Mass Market,1
CUST00333,33,Male,Widowed,25973.03,719.0,10,3,0,1,75663.27,2,0.12,Mass Market,1
CUST00334,20,Female,Single,53887.82,445.0,10,2,1,1,107980.87,12,0.56,Affluent,1
CUST00335,37,Male,Widowed,82556.37,325.0,9,2,0,1,87225.25,8,0.93,Mass Market,1
CUST00336,41,Male,Divorced,11211.53,301.0,1,4,1,0,52300.4,9,0.62,Mass Market,1
CUST00337,71,Male,Divorced,94359.05,493.0,19,2,0,1,98845.11,0,0.53,Private Banking,0
CUST00338,73,Female,Single,79712.22,433.0,4,1,1,0,115798.1,1,0.37,Private Banking,1
CUST00339,50,Male,Single,18943.78,334.0,22,1,1,0,146607.74,13,0.79,Affluent,0
CUST00340,41,Male,Single,71488.79,399.0,22,1,0,1,69414.16,4,0.91,Private Banking,0
CUST00341,69,Male,Single,39110.91,368.0,24,4,1,0,28381.43,9,0.75,Private Banking,0
CUST00342,28,Male,Single,40827.17,803.0,28,2,0,0,148436.26,18,0.73,Private Banking,0
CUST00343,66,Male,Widowed,78545.72,377.0,7,1,1,1,101094.87,7,0.19,Mass Market,1
CUST00344,25,Female,Single,96315.7,596.0,12,3,1,1,143038.56,12,0.83,Private Banking,1
CUST00345,53,Female,Widowed,13538.93,626.0,14,2,0,0,33497.52,8,0.04,Mass Market,1
CUST00346,55,Female,Married,42642.39,599.0,1,1,1,1,64464.4,17,0.76,Private Banking,0
CUST00347,57,Male,Single,48613.22,354.0,11,2,1,1,37411.77,3,0.21,Mass Market,1
CUST00348,37,Female,Single,38254.87,475.0,23,1,0,0,128616.32,7,0.49,Private Banking,1
CUST00349,52,Female,Widowed,36955.72,328.0,7,3,1,1,134444.56,4,0.7,Affluent,0
CUST00350,65,Female,Married,6174.6,518.0,20,2,0,1,85170.52,5,0.76,Affluent,0
CUST00351,42,Male,Widowed,68868.32,404.0,28,1,0,1,44258.81,19,0.89,Affluent,1
CUST00352,52,Male,Widowed,44185.23,609.0,18,1,1,0,36525.47,4,0.28,Private Banking,1
CUST00353,42,Female,Single,20284.59,681.0,24,3,0,0,96461.33,0,0.22,Affluent,0
CUST00354,46,Female,Divorced,81787.32,593.0,27,3,1,1,85828.92,18,1.0,Mass Market,0
CUST00355,35,Male,Divorced,80453.51,539.0,22,1,1,1,110322.58,3,0.21,Affluent,1
CUST00356,63,Male,Widowed,49152.77,513.0,0,1,0,1,59676.94,0,0.67,Affluent,1
CUST00357,35,Female,Single,30546.62,763.0,7,4,1,0,72307.84,18,0.95,Affluent,1
CUST00358,19,Male,Married,64171.18,421.0,9,4,1,0,22776.94,3,0.9,Affluent,1
CUST00359,71,Female,Divorced,29527.06,704.0,12,2,1,1,99318.6,13,0.44,Mass Market,1
CUST00360,52,Male,Married,24364.79,717.0,4,2,0,1,75008.66,13,0.64,Affluent,1
CUST00361,33,Female,Divorced,73320.95,531.0,21,4,0,0,139569.4,8,0.53,Private Banking,1
CUST00362,58,Female,Single,4992.2,464.0,8,1,1,1,103432.22,18,0.35,Affluent,1
CUST00363,53,Male,Widowed,10382.08,559.0,9,3,0,1,71830.28,10,0.14,Private Banking,1
CUST00364,50,Female,Married,1672.03,351.0,13,2,1,0,54266.59,15,0.8,Private Banking,1
CUST00365,21,Female,Married,16141.38,325.0,23,1,1,1,137687.04,18,0.09,Affluent,0
CUST00366,50,Female,Widowed,7830.01,361.0,29,3,0,1,22114.46,3,0.61,Affluent,1
CUST00367,31,Male,Married,99584.43,403.0,10,3,0,0,62498.62,8,0.59,Private Banking,1
CUST00368,38,Male,Divorced,29592.19,577.0,13,1,0,1,142655.73,16,0.33,Mass Market,1
CUST00369,65,Male,Widowed,15777.53,767.0,29,1,1,0,105024.29,14,0.14,Mass Market,0
CUST00370,37,Female,Divorced,24858.63,430.0,2,2,0,0,89253.48,7,0.8,Affluent,1
CUST00371,73,Male,Divorced,93676.43,814.0,28,4,1,0,46459.51,12,0.46,Mass Market,1
CUST00372,25,Female,Single,52495.86,825.0,20,1,1,1,128338.72,0,0.73,Mass Market,0
CUST00373,24,Female,Divorced,37116.99,827.0,15,4,1,1,46545.88,1,0.02,Affluent,1
CUST00374,20,Male,Single,87465.75,761.0,19,2,0,1,52272.96,9,0.07,Private Banking,0
CUST00375,34,Male,Married,40104.04,500.0,29,4,0,1,44940.65,12,0.18,Private Banking,1
CUST00376,50,Female,Married,34165.85,340.0,16,4,0,0,40559.43,10,0.11,Mass Market,1
CUST00377,65,Female,Single,21520.97,613.0,4,3,1,0,143930.62,13,0.19,Private Banking,1
CUST00378,29,Male,Divorced,38401.89,607.0,25,2,1,0,98264.11,15,0.69,Affluent,1
CUST00379,68,Male,Widowed,32351.75,767.0,6,1,0,1,102918.83,5,0.05,Mass Market,0
CUST00380,39,Male,Widowed,68053.09,848.0,16,4,0,0,144062.31,1,0.04,Private Banking,0
CUST00381,72,Female,Single,29668.69,579.0,19,2,0,0,49974.76,4,0.03,Mass Market,0
CUST00382,39,Female,Married,58142.77,490.0,21,3,0,1,20769.28,18,0.7,Private Banking,0
CUST00383,63,Female,Married,7523.32,402.0,10,3,0,1,97854.87,6,0.54,Mass Market,1
CUST00384,47,Female,Widowed,19937.63,303.0,11,4,0,0,86019.83,16,0.37,Private Banking,1
CUST00385,55,Female,Single,41333.12,580.0,24,4,0,1,82094.55,4,0.68,Private Banking,0
CUST00386,55,Male,Widowed,93757.98,606.0,26,1,0,1,28044.43,11,0.55,Affluent,1
CUST00387,62,Male,Divorced,38347.95,754.0,23,2,0,1,79076.53,18,0.01,Affluent,0
CUST00388,68,Female,Divorced,66743.34,578.0,1,1,1,0,57382.74,17,0.84,Affluent,1
CUST00389,71,Female,Single,26253.64,804.0,26,1,0,0,55693.41,11,0.35,Mass Market,0
CUST00390,25,Male,Single,13576.32,645.0,18,3,0,0,48909.61,2,0.4,Mass Market,1
CUST00391,44,Male,Divorced,6795.12,762.0,25,2,1,0,63228.69,3,0.78,Mass Market,0
CUST00392,44,Male,Married,31235.94,382.0,28,1,1,0,65907.3,14,0.19,Private Banking,1
CUST00393,51,Male,Single,16608.44,770.0,4,3,1,0,60140.85,14,0.01,Private Banking,1
CUST00394,38,Female,Divorced,18227.03,671.0,10,4,1,0,147237.85,10,0.91,Private Banking,1
CUST00395,47,Male,Divorced,76315.17,394.0,22,1,1,0,141255.04,1,0.51,Mass Market,1
CUST00396,50,Female,Married,2567.97,404.0,18,4,1,1,94686.31,17,0.35,Affluent,0
CUST00397,45,Male,Married,56223.2,810.0,27,2,1,1,147537.13,2,0.82,Mass Market,1
CUST00398,64,Male,Married,38566.68,318.0,6,1,0,0,148855.74,17,0.03,Mass Market,1
CUST00399,50,Male,Married,51148.45,554.0,20,4,0,1,66272.16,13,0.2,Affluent,0
CUST00400,22,Female,Widowed,56720.19,472.0,25,4,0,1,77874.38,5,0.16,Affluent,0
CUST00401,65,Female,Married,32023.4,666.0,21,2,1,0,144678.03,1,0.74,Mass Market,1
CUST00402,36,Male,Widowed,30215.78,762.0,5,3,0,0,99121.41,0,0.31,Private Banking,1
CUST00403,21,Female,Single,73606.78,498.0,10,3,1,0,47680.78,7,0.77,Private Banking,1
CUST00404,52,Female,Divorced,87256.42,535.0,26,1,0,1,109619.49,9,0.04,Affluent,1
CUST00405,66,Male,Widowed,20065.58,840.0,13,4,1,1,46747.0,19,0.61,Mass Market,0
CUST00406,34,Male,Single,10664.26,731.0,27,3,0,0,64116.51,17,0.32,Private Banking,1
CUST00407,61,Female,Single,89881.78,793.0,3,1,0,0,49582.82,19,0.19,Private Banking,1
CUST00408,45,Female,Widowed,35639.65,541.0,27,4,0,1,51847.43,10,0.82,Affluent,0
CUST00409,47,Female,Single,55580.42,429.0,7,1,0,0,20605.23,17,0.41,Mass Market,1
CUST00410,46,Male,Single,36594.77,527.0,8,2,0,0,134492.15,15,0.57,Affluent,1
CUST00411,63,Male,Widowed,13454.43,694.0,1,1,0,1,58478.76,4,0.03,Mass Market,1
CUST00412,70,Female,Single,59343.83,360.0,24,2,0,1,31228.67,6,0.79,Mass Market,0
CUST00413,23,Male,Married,52988.94,449.0,10,4,1,0,31308.36,1,0.29,Mass Market,1
CUST00414,52,Male,Married,21096.36,326.0,27,4,1,1,92282.38,10,0.69,Mass Market,0
CUST00415,58,Female,Divorced,45735.04,538.0,19,4,0,1,149079.67,12,0.76,Mass Market,1
CUST00416,54,Female,Single,79897.8,755.0,21,1,0,0,38852.92,19,0.12,Mass Market,0
CUST00417,41,Male,Divorced,59452.18,314.0,29,4,0,0,32950.83,15,0.3,Private Banking,1
CUST00418,46,Male,Married,10594.82,671.0,6,4,0,0,76979.5,13,0.72,Private Banking,1
CUST00419,66,Female,Married,55254.13,813.0,3,2,1,0,93233.06,6,0.23,Private Banking,1
CUST00420,63,Male,Married,70571.09,430.0,23,4,1,0,58269.45,6,0.85,Private Banking,1
CUST00421,70,Male,Single,79477.64,681.0,28,4,0,0,59327.87,11,0.31,Mass Market,1
CUST00422,48,Female,Single,63282.64,836.0,13,4,0,0,75181.95,11,0.4,Private Banking,1
CUST00423,52,Female,Married,16113.16,829.0,25,3,0,1,60838.93,19,0.1,Mass Market,0
CUST00424,50,Male,Divorced,71307.15,429.0,23,4,0,0,138993.11,0,0.15,Affluent,1
CUST00425,69,Male,Divorced,68056.84,355.0,0,1,1,1,25454.09,5,0.28,Affluent,1
CUST00426,38,Male,Widowed,3418.26,382.0,23,2,1,0,50494.12,7,0.05,Private Banking,1
CUST00427,49,Female,Married,41763.02,686.0,25,4,1,0,125111.86,12,0.19,Mass Market,1
CUST00428,40,Male,Divorced,33962.07,699.0,29,1,1,0,128414.56,4,0.41,Private Banking,1
CUST00429,50,Male,Married,67271.79,671.0,11,2,0,0,34502.16,9,0.38,Mass Market,1
CUST00430,20,Female,Divorced,22397.45,485.0,18,2,1,0,146589.25,13,0.2,Private Banking,1
CUST00431,35,Female,Widowed,59496.32,393.0,4,1,0,0,110136.13,8,0.08,Affluent,1
CUST00432,42,Male,Widowed,91407.39,619.0,29,1,1,1,55437.1,16,0.32,Affluent,1
CUST00433,59,Female,Married,79982.43,566.0,25,3,1,0,79284.92,2,0.75,Private Banking,0
CUST00434,48,Female,Divorced,92224.32,701.0,7,3,0,0,58628.02,11,0.51,Private Banking,1
CUST00435,71,Male,Single,97872.09,543.0,10,4,1,0,39502.89,11,0.95,Mass Market,1
CUST00436,20,Female,Widowed,2056.34,486.0,21,3,0,1,57853.15,10,0.14,Affluent,0
CUST00437,57,Female,Married,62651.39,461.0,3,1,0,1,95411.95,3,0.21,Private Banking,1
CUST00438,63,Male,Married,41871.1,416.0,14,3,0,0,127376.06,7,0.28,Mass Market,1
CUST00439,41,Female,Divorced,86125.59,446.0,19,2,0,0,67258.78,9,0.01,Affluent,0
CUST00440,67,Male,Married,25929.66,352.0,11,1,0,0,65227.2,13,0.94,Mass Market,1
CUST00441,49,Male,Widowed,98121.92,491.0,19,4,1,0,80840.09,0,0.45,Affluent,1
CUST00442,64,Female,Married,61757.09,320.0,21,2,1,0,103792.23,11,0.48,Affluent,1
CUST00443,39,Female,Married,79560.2,403.0,22,2,0,1,117710.11,4,0.16,Mass Market,0
CUST00444,40,Female,Single,9474.36,711.0,28,2,0,0,62483.94,13,0.87,Mass Market,0
CUST00445,19,Male,Single,19162.33,479.0,20,1,0,1,96225.82,3,0.69,Affluent,0
CUST00446,44,Female,Widowed,76081.96,668.0,9,1,0,1,70616.91,16,0.43,Affluent,1
CUST00447,59,Male,Divorced,3176.67,694.0,29,4,1,0,113131.98,12,0.88,Mass Market,1
CUST00448,19,Female,Single,81870.92,620.0,23,3,0,1,41407.74,2,0.91,Private Banking,0
CUST00449,43,Female,Divorced,2380.95,827.0,15,3,1,0,53400.23,10,0.05,Mass Market,1
CUST00450,34,Female,Widowed,66054.77,312.0,22,3,1,1,75387.85,10,0.12,Private Banking,1
CUST00451,57,Male,Single,37144.3,706.0,7,3,0,0,135623.92,4,0.03,Mass Market,1
CUST00452,50,Female,Divorced,61537.99,827.0,19,2,1,0,94532.35,5,0.58,Private Banking,1
CUST00453,26,Female,Single,69907.11,774.0,7,1,0,0,145501.5,3,0.22,Private Banking,1
CUST00454,60,Male,Widowed,34905.05,392.0,28,3,0,0,33426.1,9,0.84,Affluent,0
CUST00455,71,Male,Widowed,11688.28,480.0,5,2,1,1,79822.8,9,0.47,Mass Market,1
CUST00456,65,Female,Single,7894.94,395.0,2,1,0,1,74480.21,11,0.84,Mass Market,1
CUST00457,56,Female,Divorced,59304.67,631.0,28,1,0,1,98026.8,17,0.56,Mass Market,0
CUST00458,46,Female,Married,52544.88,692.0,7,1,1,0,125555.4,14,0.8,Private Banking,1
CUST00459,59,Male,Married,74477.9,474.0,28,2,1,0,129388.24,17,0.37,Private Banking,0
CUST00460,72,Male,Single,51463.82,597.0,22,3,1,1,107125.3,2,0.95,Affluent,0
CUST00461,43,Male,Divorced,42822.13,680.0,9,1,0,0,103399.73,2,0.67,Private Banking,1
CUST00462,52,Male,Married,40410.63,532.0,4,2,1,0,143373.84,0,0.6,Mass Market,1
CUST00463,67,Female,Widowed,3618.24,770.0,10,1,1,1,69879.36,16,0.35,Private Banking,1
CUST00464,42,Male,Divorced,34220.16,724.0,3,4,1,0,128261.83,9,0.94,Private Banking,1
CUST00465,41,Male,Married,97626.0,336.0,16,4,1,1,139795.48,5,0.34,Affluent,1
CUST00466,30,Male,Divorced,87482.0,642.0,25,2,0,0,83900.1,10,0.84,Private Banking,0
CUST00467,24,Female,Single,33608.43,429.0,2,3,1,0,114783.34,13,0.4,Mass Market,1
CUST00468,74,Female,Divorced,59191.75,607.0,17,3,1,1,69012.58,16,0.77,Mass Market,1
CUST00469,53,Male,Married,84882.38,826.0,7,1,0,1,40654.27,6,0.91,Mass Market,1
CUST00470,62,Male,Single,44686.16,783.0,29,3,1,1,96245.5,3,0.47,Mass Market,1
CUST00471,37,Female,Divorced,2777.83,522.0,23,3,1,1,45541.31,10,0.53,Affluent,0
CUST00472,18,Female,Widowed,8376.54,460.0,11,4,0,1,79487.89,18,0.33,Affluent,1
CUST00473,25,Female,Married,51528.88,429.0,20,2,0,0,133474.31,8,0.05,Mass Market,1
CUST00474,63,Female,Single,96974.5,593.0,15,4,0,1,31182.36,7,0.65,Mass Market,0
CUST00475,33,Female,Divorced,69627.74,363.0,13,2,0,0,23955.71,19,0.12,Private Banking,1
CUST00476,31,Female,Widowed,8020.7,602.0,20,1,0,0,98842.12,3,0.35,Private Banking,0
CUST00477,29,Female,Married,19746.73,301.0,15,4,1,1,63037.97,15,0.35,Private Banking,1
CUST00478,68,Female,Widowed,77360.99,478.0,26,2,1,1,74331.9,5,0.15,Private Banking,1
CUST00479,40,Male,Divorced,84302.54,421.0,3,3,1,0,72742.38,5,0.67,Private Banking,1
CUST00480,32,Male,Divorced,62151.76,834.0,0,2,1,1,31260.63,18,0.17,Mass Market,0
CUST00481,45,Male,Single,64797.89,700.0,0,3,0,1,20463.64,1,0.78,Private Banking,1
CUST00482,51,Male,Widowed,3805.41,492.0,28,1,0,0,136795.02,10,0.25,Private Banking,0
CUST00483,19,Male,Single,83024.5,351.0,21,3,0,0,48313.81,17,0.29,Private Banking,1
CUST00484,49,Male,Married,79039.25,584.0,14,2,1,1,75390.27,8,0.34,Affluent,0
CUST00485,40,Female,Single,26644.48,417.0,19,4,0,0,146350.35,15,0.15,Affluent,0
CUST00486,39,Female,Married,71159.0,595.0,19,2,0,0,127479.14,10,0.43,Affluent,1
CUST00487,68,Male,Divorced,22270.61,759.0,2,4,1,0,34031.01,13,0.08,Mass Market,1
CUST00488,42,Male,Divorced,4992.69,639.0,13,2,0,0,86107.47,7,0.43,Affluent,1
CUST00489,39,Female,Widowed,20912.52,649.0,8,2,0,0,114910.27,12,0.34,Private Banking,1
CUST00490,39,Female,Married,18684.26,598.0,18,1,1,0,110791.06,9,0.34,Private Banking,1
CUST00491,66,Female,Divorced,34437.05,810.0,7,3,1,0,118909.44,11,0.66,Private Banking,1
CUST00492,69,Male,Widowed,42426.5,813.0,1,2,0,0,79469.11,2,0.77,Mass Market,1
CUST00493,59,Female,Widowed,51345.35,582.0,3,4,1,0,42869.98,1,0.36,Affluent,1
CUST00494,23,Male,Single,48198.63,468.0,0,3,0,0,80433.42,10,0.26,Affluent,1
CUST00495,32,Male,Widowed,27796.79,553.0,10,1,1,1,104225.34,17,0.49,Private Banking,0
CUST00496,71,Female,Divorced,3887.9,403.0,4,3,1,1,99116.97,3,0.79,Private Banking,1
CUST00497,60,Female,Single,60905.06,650.0,1,2,1,1,29167.87,7,0.64,Affluent,0
CUST00498,54,Male,Married,40178.74,575.0,26,4,1,0,28443.82,10,0.04,Affluent,1
CUST00499,50,Female,Married,30568.54,357.0,12,4,0,0,145483.52,14,0.48,Private Banking,1
CUST00500,25,Female,Divorced,86827.16,409.0,16,3,0,0,39734.71,1,0.99,Affluent,1
CUST00501,70,Male,Divorced,74927.59,564.0,16,4,0,0,58280.12,18,0.35,Affluent,1
CUST00502,61,Female,Single,85918.79,788.0,17,2,1,0,119792.48,14,0.44,Mass Market,1
CUST00503,61,Male,Single,50003.3,612.0,20,4,0,1,73258.02,12,0.29,Private Banking,0
CUST00504,22,Male,Divorced,13962.19,675.0,27,4,1,0,43590.43,1,0.5,Affluent,1
CUST00505,56,Female,Divorced,69925.92,486.0,8,4,0,1,80740.21,2,0.16,Mass Market,0
CUST00506,21,Male,Married,21401.3,614.0,5,2,1,1,93963.5,13,0.25,Mass Market,1
CUST00507,23,Male,Married,44681.74,546.0,27,1,1,1,78859.66,19,0.71,Mass Market,0
CUST00508,62,Female,Married,7435.08,663.0,19,4,1,0,139462.99,12,0.14,Mass Market,1
CUST00509,49,Female,Divorced,82705.53,328.0,2,1,0,1,57010.91,15,0.93,Mass Market,1
CUST00510,69,Female,Widowed,13468.12,571.0,7,3,0,0,105973.18,11,0.31,Mass Market,1
CUST00511,47,Male,Divorced,90406.65,463.0,2,3,0,0,34598.31,0,0.58,Mass Market,1
CUST00512,64,Male,Divorced,86558.83,479.0,0,2,0,1,70997.11,5,0.32,Private Banking,1
CUST00513,52,Female,Married,46993.69,829.0,19,2,1,1,116329.12,12,0.48,Private Banking,1
CUST00514,72,Male,Divorced,74692.45,400.0,26,2,1,1,49226.2,1,0.9,Private Banking,0
CUST00515,57,Female,Single,62325.06,471.0,12,2,1,0,96670.24,17,0.07,Mass Market,1
CUST00516,69,Female,Divorced,80504.49,580.0,20,1,1,0,39946.81,16,0.86,Affluent,1
CUST00517,33,Male,Divorced,43748.7,775.0,4,2,0,1,33351.22,18,0.56,Mass Market,1
CUST00518,30,Female,Divorced,78795.04,529.0,15,1,0,0,88020.26,14,0.67,Private Banking,1
CUST00519,67,Male,Divorced,46783.22,709.0,20,4,1,0,107751.43,7,0.06,Private Banking,1
CUST00520,59,Male,Widowed,94155.61,771.0,23,4,0,0,34737.72,8,0.76,Mass Market,1
CUST00521,47,Female,Divorced,49150.84,471.0,15,3,1,1,139310.91,7,0.13,Private Banking,0
CUST00522,36,Male,Single,46799.31,516.0,23,3,1,1,49350.39,7,0.96,Affluent,1
CUST00523,34,Female,Single,78722.11,496.0,11,1,1,1,35596.79,10,0.8,Affluent,0
CUST00524,73,Male,Divorced,82336.19,758.0,12,2,0,0,46350.86,17,0.49,Affluent,1
CUST00525,36,Male,Married,55894.42,324.0,3,3,1,1,42044.42,16,0.92,Mass Market,1
CUST00526,45,Male,Widowed,18799.98,470.0,8,1,0,0,31787.7,5,0.17,Private Banking,1
CUST00527,72,Female,Divorced,47308.06,674.0,15,3,1,0,123719.1,1,0.99,Private Banking,0
CUST00528,43,Male,Divorced,96839.18,611.0,0,2,0,0,84419.91,0,0.72,Affluent,1
CUST00529,54,Female,Divorced,75545.63,540.0,4,1,0,0,70507.53,9,0.1,Private Banking,1
CUST00530,43,Male,Married,81305.1,597.0,20,3,1,1,143581.63,7,0.54,Mass Market,1
CUST00531,70,Male,Married,4249.72,409.0,4,2,1,1,68231.09,15,0.71,Affluent,1
CUST00532,40,Female,Married,47318.09,537.0,23,1,0,0,41706.45,13,0.61,Mass Market,0
CUST00533,26,Female,Widowed,65015.49,576.0,24,1,0,1,55625.58,15,0.42,Mass Market,0
CUST00534,29,Female,Single,83173.24,796.0,18,1,0,1,51065.65,13,0.25,Private Banking,1
CUST00535,70,Female,Widowed,5878.09,443.0,8,4,1,1,84836.37,6,0.24,Mass Market,1
CUST00536,18,Female,Married,85391.45,777.0,28,1,1,1,57895.67,17,0.93,Affluent,0
CUST00537,18,Male,Single,55291.69,654.0,26,3,0,1,87087.95,19,0.23,Mass Market,1
CUST00538,64,Male,Single,20534.08,311.0,7,1,0,1,107008.15,8,0.96,Private Banking,0
CUST00539,51,Female,Married,32408.27,699.0,18,1,0,1,121048.84,3,0.21,Mass Market,1
CUST00540,49,Male,Married,28911.03,320.0,17,1,1,1,112320.51,15,0.38,Mass Market,1
CUST00541,71,Male,Widowed,53555.04,849.0,14,1,1,1,46726.79,10,0.01,Private Banking,1
CUST00542,65,Male,Married,6116.88,780.0,3,1,0,1,35066.96,8,0.9,Private Banking,0
CUST00543,42,Female,Single,16695.08,464.0,14,4,0,1,90518.52,16,0.1,Private Banking,1
CUST00544,57,Male,Divorced,81456.61,442.0,12,2,1,0,45858.53,10,0.36,Private Banking,1
